"TOA5","CR6Series","CR6","3767","CR6.Std.04 CR6-WIFI.01","CPU:ew_fullsun_code Rev1.CR6","51073","Wind"
"2018-07-31 07:00:00",427,0.124,115,33.85
"2018-07-31 08:00:00",428,0.36,144.4,8.43
"2018-07-31 09:00:00",429,0.303,139.6,31.52
"2018-07-31 10:00:00",430,0.513,138.8,39.58
"2018-07-31 11:00:00",431,0.574,148.5,37.43
"2018-07-31 12:00:00",432,0.759,160.7,40.18
"2018-07-31 13:00:00",433,0.832,158.2,40.42
"2018-07-31 14:00:00",434,0.775,151.8,38.78
"2018-07-31 15:00:00",435,0.856,167.3,63.72
"2018-07-31 16:00:00",436,1.437,324.8,64.75
"2018-07-31 17:00:00",437,0.715,27.11,70.15
"2018-07-31 18:00:00",438,0.62,102,55.61
"2018-07-31 19:00:00",439,0.703,163.2,22.52
"2018-07-31 20:00:00",440,0.849,149,24.11
"2018-07-31 21:00:00",441,0.757,150.3,23.3
"2018-07-31 22:00:00",442,0.649,142.3,20.78
"2018-07-31 23:00:00",443,0.321,214.4,51.71
"2018-08-01 00:00:00",444,0.422,161.3,45.53
"2018-08-01 01:00:00",445,0.443,261,79.39
"2018-08-01 02:00:00",446,0.447,293.4,40.7
"2018-08-01 03:00:00",447,0.423,103.6,55.32
"2018-08-01 04:00:00",448,0.508,286.6,33.94
"2018-08-01 05:00:00",449,0.42,115.1,4.51
"2018-08-01 06:00:00",450,0.168,121.4,14.02
"2018-08-01 07:00:00",451,0.508,335.7,37.46
"2018-08-01 08:00:00",452,0.647,327.7,81.9
"2018-08-01 09:00:00",453,0.549,141.5,12.83
"2018-08-01 10:00:00",454,0.3,165.1,56.98
"2018-08-01 11:00:00",455,0.63,246.2,48.44
"2018-08-01 12:00:00",456,0.671,233.5,59.17
"2018-08-01 13:00:00",457,0.905,237.2,60.96
"2018-08-01 14:00:00",458,0.939,244.2,53.22
"2018-08-01 15:00:00",459,0.963,253.9,59.3
"2018-08-01 16:00:00",460,0.921,224.7,65.8
"2018-08-01 17:00:00",461,0.986,261.3,43.64
"2018-08-01 18:00:00",462,1.692,269.8,26.18
"2018-08-01 19:00:00",463,1.435,259,25.51
"2018-08-01 20:00:00",464,1.703,263.2,27.12
"2018-08-01 21:00:00",465,0.829,261.4,51.38
"2018-08-01 22:00:00",466,0.38,301.9,64.74
"2018-08-01 23:00:00",467,0.142,117.5,19.3
"2018-08-02 00:00:00",468,0.317,106,44.56
"2018-08-02 01:00:00",469,0.348,137.9,64.9
"2018-08-02 02:00:00",470,0.28,111.1,45.93
"2018-08-02 03:00:00",471,0.485,106,2.867
"2018-08-02 04:00:00",472,0.44,129.2,19.82
"2018-08-02 05:00:00",473,0.285,119.6,11.74
"2018-08-02 06:00:00",474,0.334,142.2,10.7
"2018-08-02 07:00:00",475,0.203,132.5,16.96
"2018-08-02 08:00:00",476,0.537,138.6,11.91
"2018-08-02 09:00:00",477,0.197,17.98,38.59
"2018-08-02 10:00:00",478,0.336,150.4,35.09
"2018-08-02 11:00:00",479,0.397,146.5,38.11
"2018-08-02 12:00:00",480,0.414,149,41.62
"2018-08-02 13:00:00",481,0.389,146,45.37
"2018-08-02 14:00:00",482,0.372,237.6,58.34
"2018-08-02 15:00:00",483,0.667,279.9,56.37
"2018-08-02 16:00:00",484,0.692,269.6,33.69
"2018-08-02 17:00:00",485,0.55,213.1,63.61
"2018-08-02 18:00:00",486,0.314,254.1,49.63
"2018-08-02 19:00:00",487,0.262,231.8,42.61
"2018-08-02 20:00:00",488,0.007,211.8,2.443
"2018-08-02 21:00:00",489,0.047,101.2,0.428
"2018-08-02 22:00:00",490,0.146,101.7,2.932
"2018-08-02 23:00:00",491,0.075,108.1,5.538
"2018-08-03 00:00:00",492,0.078,34.88,34.23
"2018-08-03 01:00:00",493,0.094,316.7,26.44
"2018-08-03 02:00:00",494,0.65,111.3,26.94
"2018-08-03 03:00:00",495,0.176,124.1,10.9
"2018-08-03 04:00:00",496,0.123,154,14.79
"2018-08-03 05:00:00",497,0.481,143.3,7.551
"2018-08-03 06:00:00",498,0.467,147.7,5.34
"2018-08-03 07:00:00",499,0.276,136.8,15.83
"2018-08-03 08:00:00",500,0.135,130,10.74
"2018-08-03 09:00:00",501,0.221,140.2,16.77
"2018-08-03 10:00:00",502,0.363,162.6,34.31
"2018-08-03 11:00:00",503,0.503,188,51.3
"2018-08-03 12:00:00",504,0.488,157.4,66.05
"2018-08-03 13:00:00",505,0.461,221.7,68.09
"2018-08-03 14:00:00",506,1.081,266,34.48
"2018-08-03 15:00:00",507,0.999,267.1,32.26
"2018-08-03 16:00:00",508,1.198,267.2,29.37
"2018-08-03 17:00:00",509,0.397,256.2,52.98
"2018-08-03 18:00:00",510,0.168,138,17.86
"2018-08-03 19:00:00",511,0.344,145.2,46.58
"2018-08-03 20:00:00",512,0.232,248.1,48.93
"2018-08-03 21:00:00",513,0.167,317.2,35.05
"2018-08-03 22:00:00",514,0.205,96.3,20.74
"2018-08-03 23:00:00",515,0.186,120.6,10.43
"2018-08-04 00:00:00",516,0.167,114.6,33.8
"2018-08-04 01:00:00",517,0.078,319.4,10.14
"2018-08-04 02:00:00",518,0.212,101.4,11.03
"2018-08-04 03:00:00",519,0.18,114.8,6.977
"2018-08-04 04:00:00",520,0.021,152.4,19.58
"2018-08-04 05:00:00",521,0.365,132.2,5.937
"2018-08-04 06:00:00",522,0.323,134.4,3.419
"2018-08-04 07:00:00",523,0.054,146.1,4.944
"2018-08-04 08:00:00",524,0.325,155.7,18.28
"2018-08-04 09:00:00",525,0.329,164,45.03
"2018-08-04 10:00:00",526,0.67,212.6,58.19
"2018-08-04 11:00:00",527,0.917,238.4,57.47
"2018-08-04 12:00:00",528,1.36,257.3,45.31
"2018-08-04 13:00:00",529,1.33,265.1,44
"2018-08-04 14:00:00",530,1.528,263.3,42.54
"2018-08-04 15:00:00",531,1.405,262.6,46.64
"2018-08-04 16:00:00",532,1.522,267.4,38.79
"2018-08-04 17:00:00",533,1.446,264.4,33.24
"2018-08-04 18:00:00",534,0.972,274.5,35.19
"2018-08-04 19:00:00",535,0.796,5.785,78.17
"2018-08-04 20:00:00",536,0.397,145.7,17.39
"2018-08-04 21:00:00",537,0.09,127.8,11
"2018-08-04 22:00:00",538,0.379,111.1,7.741
"2018-08-04 23:00:00",539,0.551,99.9,24.6
"2018-08-05 00:00:00",540,0.293,45.87,72.86
"2018-08-05 01:00:00",541,0.457,104.4,10.56
"2018-08-05 02:00:00",542,0.269,108.3,10.15
"2018-08-05 03:00:00",543,0.148,104.8,7.511
"2018-08-05 04:00:00",544,0.238,96.2,0.259
"2018-08-05 05:00:00",545,0.22,96.8,0.133
"2018-08-05 06:00:00",546,0.065,131.6,8.96
"2018-08-05 07:00:00",547,0.001,117.6,0.001
"2018-08-05 08:00:00",548,0.023,162.3,15.38
"2018-08-05 09:00:00",549,0.257,164.2,29.11
"2018-08-05 10:00:00",550,0.563,243.3,39.53
"2018-08-05 11:00:00",551,0.987,254,37.88
"2018-08-05 12:00:00",552,1.111,258.6,35.32
"2018-08-05 13:00:00",553,1.385,264.5,38.59
"2018-08-05 14:00:00",554,1.303,257.3,39.67
"2018-08-05 15:00:00",555,1.331,266.4,41.54
"2018-08-05 16:00:00",556,1.54,271.8,41.21
"2018-08-05 17:00:00",557,1.237,274,36.34
"2018-08-05 18:00:00",558,0.921,282.9,45.17
"2018-08-05 19:00:00",559,0.847,309.4,43.53
"2018-08-05 20:00:00",560,0.31,303.8,73.82
"2018-08-05 21:00:00",561,0.169,260.7,11.11
"2018-08-05 22:00:00",562,0.288,169.9,33.65
"2018-08-05 23:00:00",563,0.41,98.3,13.38
"2018-08-06 00:00:00",564,0.196,89.8,15.77
"2018-08-06 01:00:00",565,0.333,112,5.438
"2018-08-06 02:00:00",566,0.263,100.9,6.698
"2018-08-06 03:00:00",567,0.294,111,27.71
"2018-08-06 04:00:00",568,0.31,121.4,30.74
"2018-08-06 05:00:00",569,0.231,136.3,0.048
"2018-08-06 06:00:00",570,0.338,136.3,0.116
"2018-08-06 07:00:00",571,0.291,217.6,66.79
"2018-08-06 08:00:00",572,0.159,167.7,24.23
"2018-08-06 09:00:00",573,0.257,158.8,38.6
"2018-08-06 10:00:00",574,0.577,203.8,66.04
"2018-08-06 11:00:00",575,0.861,239.5,49.48
"2018-08-06 12:00:00",576,1.198,260.7,39.18
"2018-08-06 13:00:00",577,1.134,251.9,54.38
"2018-08-06 14:00:00",578,1.212,257.1,56.09
"2018-08-06 15:00:00",579,0.717,266.2,47.03
"2018-08-06 16:00:00",580,1.16,245,57.87
"2018-08-06 17:00:00",581,1.216,255.2,37.76
"2018-08-06 18:00:00",582,1.224,270.9,39.17
"2018-08-06 19:00:00",583,0.995,266.6,29.9
"2018-08-06 20:00:00",584,0.628,253.1,14.09
"2018-08-06 21:00:00",585,0.119,95.8,8.08
"2018-08-06 22:00:00",586,0.729,98.3,9.27
"2018-08-06 23:00:00",587,0.586,95.5,6.226
"2018-08-07 00:00:00",588,0.05,168.3,28.86
"2018-08-07 01:00:00",589,0.114,294.6,32.55
"2018-08-07 02:00:00",590,0.029,82.8,1.244
"2018-08-07 03:00:00",591,0.144,98.2,22.13
"2018-08-07 04:00:00",592,0.522,117.5,16.54
"2018-08-07 05:00:00",593,0.523,127.2,14.58
"2018-08-07 06:00:00",594,0.437,125.1,18.52
"2018-08-07 07:00:00",595,0.383,122.2,33.48
"2018-08-07 08:00:00",596,0.346,207.3,51.79
"2018-08-07 09:00:00",597,0.58,165.7,55.68
"2018-08-07 10:00:00",598,0.589,218.5,74.23
"2018-08-07 11:00:00",599,0.809,251.6,71.72
"2018-08-07 12:00:00",600,0.769,237.5,77.02
"2018-08-07 13:00:00",601,0.883,247.4,62.71
"2018-08-07 14:00:00",602,1.717,287,55.8
"2018-08-07 15:00:00",603,0.72,159.2,53.98
"2018-08-07 16:00:00",604,0.741,137,35.48
"2018-08-07 17:00:00",605,0.623,116,46.3
"2018-08-07 18:00:00",606,0.499,129.5,57.52
"2018-08-07 19:00:00",607,0.489,216.5,69.96
"2018-08-07 20:00:00",608,0.235,113,18.32
"2018-08-07 21:00:00",609,0.497,118.2,13.2
"2018-08-07 22:00:00",610,0.369,117.2,71.02
"2018-08-07 23:00:00",611,0.289,117.7,11.22
"2018-08-08 00:00:00",612,0.377,101,54.58
"2018-08-08 01:00:00",613,0.395,252,77.65
"2018-08-08 02:00:00",614,0.325,118.8,29.03
"2018-08-08 03:00:00",615,0.501,253.8,62.3
"2018-08-08 04:00:00",616,0.506,254.4,46.35
"2018-08-08 05:00:00",617,0.698,271.5,43.82
"2018-08-08 06:00:00",618,0.343,239.7,48.57
"2018-08-08 07:00:00",619,0.288,142.3,55.56
"2018-08-08 08:00:00",620,0.498,226.8,63.23
"2018-08-08 09:00:00",621,0.838,244.8,46.09
"2018-08-08 10:00:00",622,1.08,256.9,43.53
"2018-08-08 11:00:00",623,1.213,251.2,42.14
"2018-08-08 12:00:00",624,0.419,231.7,65.72
"2018-08-08 13:00:00",625,0.951,250.3,53.76
"2018-08-08 14:00:00",626,1.412,262.3,38.55
"2018-08-08 15:00:00",627,1.22,262.9,51.74
"2018-08-08 16:00:00",628,1.488,264.3,33.24
"2018-08-08 17:00:00",629,1.626,260.6,43.94
"2018-08-08 18:00:00",630,1.311,302,48.88
"2018-08-08 19:00:00",631,0.574,12.47,49.19
"2018-08-08 20:00:00",632,1.029,70.22,45.41
"2018-08-08 21:00:00",633,0.193,150.6,39.72
"2018-08-08 22:00:00",634,0.394,112.6,17.95
"2018-08-08 23:00:00",635,0.139,86.2,13.77
"2018-08-09 00:00:00",636,0.157,105.9,7.557
"2018-08-09 01:00:00",637,0.4,278.3,35.66
"2018-08-09 02:00:00",638,0.593,272.7,32.83
"2018-08-09 03:00:00",639,1.3,266.5,25.54
"2018-08-09 04:00:00",640,0.874,267.9,48.34
"2018-08-09 05:00:00",641,1.099,269.3,26.77
"2018-08-09 06:00:00",642,1.282,266.7,23.9
"2018-08-09 07:00:00",643,1.313,267,25.3
"2018-08-09 08:00:00",644,1.51,260.5,25.03
"2018-08-09 09:00:00",645,1.361,268.3,29
"2018-08-09 10:00:00",646,0.978,288.2,37.46
"2018-08-09 11:00:00",647,1.405,282.1,48.08
"2018-08-09 12:00:00",648,1.504,277.6,45.18
"2018-08-09 13:00:00",649,1.389,291.3,47.25
"2018-08-09 14:00:00",650,1.217,301.8,46.67
"2018-08-09 15:00:00",651,1.145,303.6,44.03
"2018-08-09 16:00:00",652,1.333,276,45.54
"2018-08-09 17:00:00",653,1.317,297,43.01
"2018-08-09 18:00:00",654,1.172,284.4,45.9
"2018-08-09 19:00:00",655,1.189,260.6,32.73
"2018-08-09 20:00:00",656,0.489,262.3,32.65
"2018-08-09 21:00:00",657,0.709,228.4,17.9
"2018-08-09 22:00:00",658,0.424,188.1,50.87
"2018-08-09 23:00:00",659,0.11,197.2,30.33
"2018-08-10 00:00:00",660,0.294,118.2,16.78
"2018-08-10 01:00:00",661,0.522,109.6,13.57
"2018-08-10 02:00:00",662,0.279,122.1,15.03
"2018-08-10 03:00:00",663,0.381,122,13.24
"2018-08-10 04:00:00",664,0.095,131.5,9.18
"2018-08-10 05:00:00",665,0.102,125.3,27.07
"2018-08-10 06:00:00",666,0.315,126.6,14.02
"2018-08-10 07:00:00",667,0.272,117.9,14.43
"2018-08-10 08:00:00",668,0.284,142.3,21.82
"2018-08-10 09:00:00",669,0.354,189.5,48.63
"2018-08-10 10:00:00",670,0.539,230.6,55.14
"2018-08-10 11:00:00",671,1.198,260.5,45.16
"2018-08-10 12:00:00",672,1.165,261.4,43.94
"2018-08-10 13:00:00",673,1.263,270.4,45.37
"2018-08-10 14:00:00",674,0.691,161.9,65.76
"2018-08-10 15:00:00",675,1.138,263.2,55.95
"2018-08-10 16:00:00",676,0.98,253,59.12
"2018-08-10 17:00:00",677,0.989,271.3,43.57
"2018-08-10 18:00:00",678,0.887,273.2,23.85
"2018-08-10 19:00:00",679,0.824,264.5,29.04
"2018-08-10 20:00:00",680,1.149,252.3,49.93
"2018-08-10 21:00:00",681,0.323,235.5,34.18
"2018-08-10 22:00:00",682,0.436,151.6,43.65
"2018-08-10 23:00:00",683,0.571,130.9,25.87
"2018-08-11 00:00:00",684,0.464,332.2,41.49
"2018-08-11 01:00:00",685,0.313,303.2,47.19
"2018-08-11 02:00:00",686,0.216,324.8,24.24
"2018-08-11 03:00:00",687,0.072,96.7,38.39
"2018-08-11 04:00:00",688,0.103,321.7,39.79
"2018-08-11 05:00:00",689,0.118,143,40.74
"2018-08-11 06:00:00",690,0.036,205.4,14.68
"2018-08-11 07:00:00",691,0.044,127.6,6.329
"2018-08-11 08:00:00",692,0.129,136.6,21.3
"2018-08-11 09:00:00",693,0.277,201,44.55
"2018-08-11 10:00:00",694,0.796,261,36.99
"2018-08-11 11:00:00",695,1.045,261.8,40.82
"2018-08-11 12:00:00",696,1.126,274.3,39.09
"2018-08-11 13:00:00",697,1.044,293.8,41.17
"2018-08-11 14:00:00",698,1.286,309.9,51.17
"2018-08-11 15:00:00",699,1.231,306.3,40.53
"2018-08-11 16:00:00",700,0.736,339,56.25
"2018-08-11 17:00:00",701,0.708,324.8,55.85
"2018-08-11 18:00:00",702,0.409,314.3,31.27
"2018-08-11 19:00:00",703,0.123,330,17.24
"2018-08-11 20:00:00",704,0.217,338.9,19.15
"2018-08-11 21:00:00",705,0.257,307.2,15.58
"2018-08-11 22:00:00",706,0.482,134.5,23.55
"2018-08-11 23:00:00",707,0.372,135.9,6.906
"2018-08-12 00:00:00",708,0.319,133.8,3.469
"2018-08-12 01:00:00",709,0.653,141.1,21.49
"2018-08-12 02:00:00",710,0.252,119.3,15.82
"2018-08-12 03:00:00",711,0.151,124.2,3.4
"2018-08-12 04:00:00",712,0.348,114.5,63.86
"2018-08-12 05:00:00",713,0.126,137.8,34.13
"2018-08-12 06:00:00",714,0.084,309.9,30.95
"2018-08-12 07:00:00",715,0.066,192.1,43.92
"2018-08-12 08:00:00",716,0.147,88.9,40.79
"2018-08-12 09:00:00",717,0.121,297.4,37.16
"2018-08-12 10:00:00",718,0.216,311,50.74
"2018-08-12 11:00:00",719,0.377,331.1,46.39
"2018-08-12 12:00:00",720,0.565,15.89,59.6
"2018-08-12 13:00:00",721,0.937,327.3,57.51
"2018-08-12 14:00:00",722,1.005,346.5,57.32
"2018-08-12 15:00:00",723,1.052,5.543,62.4
"2018-08-12 16:00:00",724,0.937,339.5,60.57
"2018-08-12 17:00:00",725,0.671,355.5,62.04
"2018-08-12 18:00:00",726,0.817,0.864,63.39
"2018-08-12 19:00:00",727,0.535,339.4,45.05
"2018-08-12 20:00:00",728,0.468,44.77,71.03
"2018-08-12 21:00:00",729,0.348,179.9,35.63
"2018-08-12 22:00:00",730,0.393,164.2,69.73
"2018-08-12 23:00:00",731,0.67,170.1,17.95
"2018-08-13 00:00:00",732,0.336,342.5,28.37
"2018-08-13 01:00:00",733,0.381,344.7,43.22
"2018-08-13 02:00:00",734,0.668,131.8,62.14
"2018-08-13 03:00:00",735,0.259,14.95,43.99
"2018-08-13 04:00:00",736,0.176,125.4,36.34
"2018-08-13 05:00:00",737,0.262,164.8,48.95
"2018-08-13 06:00:00",738,0.382,196.1,73.58
"2018-08-13 07:00:00",739,0.314,154.1,21.15
"2018-08-13 08:00:00",740,0.258,338,60.51
"2018-08-13 09:00:00",741,0.367,181.1,55.33
"2018-08-13 10:00:00",742,0.469,188.8,53.07
"2018-08-13 11:00:00",743,0.775,314.1,65.1
"2018-08-13 12:00:00",744,0.822,314.6,66.44
"2018-08-13 13:00:00",745,1.139,285.2,56.61
"2018-08-13 14:00:00",746,1.013,316.9,70.53
"2018-08-13 15:00:00",747,0.933,282.5,60.93
"2018-08-13 16:00:00",748,1.584,341.5,82.4
"2018-08-13 17:00:00",749,0.596,178.8,56.2
"2018-08-13 18:00:00",750,0.801,248,67.97
"2018-08-13 19:00:00",751,0.725,95.7,39.75
"2018-08-13 20:00:00",752,0.71,253.8,51.52
"2018-08-13 21:00:00",753,0.159,249.2,33.98
"2018-08-13 22:00:00",754,0.108,80.6,34.97
"2018-08-13 23:00:00",755,0.301,114.4,31.33
"2018-08-14 00:00:00",756,0.04,50.7,0.249
"2018-08-14 01:00:00",757,0.022,75.23,5.143
"2018-08-14 02:00:00",758,0.172,7.633,52.49
"2018-08-14 03:00:00",759,0.029,120,1.826
"2018-08-14 04:00:00",760,0.088,276.7,4.473
"2018-08-14 05:00:00",761,0.011,192.3,20.65
"2018-08-14 06:00:00",762,0.085,98.7,0.083
"2018-08-14 07:00:00",763,0.095,255.4,40.34
"2018-08-14 08:00:00",764,0.078,147.4,6.317
"2018-08-14 09:00:00",765,0.501,211.2,44.48
"2018-08-14 10:00:00",766,0.541,241.9,47.65
"2018-08-14 11:00:00",767,1.147,254.5,37.85
"2018-08-14 12:00:00",768,1.045,246.9,46.01
"2018-08-14 13:00:00",769,1.268,272.8,40.85
"2018-08-14 14:00:00",770,0.416,348,70.8
"2018-08-14 15:00:00",771,0.908,249.9,39.67
"2018-08-14 16:00:00",772,0.539,138.4,29.91
"2018-08-14 17:00:00",773,0.459,144.8,49
"2018-08-14 18:00:00",774,0.572,221.7,64.5
"2018-08-14 19:00:00",775,0.695,246.6,54.37
"2018-08-14 20:00:00",776,0.309,114.9,69.15
"2018-08-14 21:00:00",777,0.213,71.68,36.63
"2018-08-14 22:00:00",778,0.314,289.7,52.05
"2018-08-14 23:00:00",779,0.174,167.3,63.88
"2018-08-15 00:00:00",780,0.234,116.8,39.74
"2018-08-15 01:00:00",781,0.459,119.2,24.61
"2018-08-15 02:00:00",782,0.489,116.6,14.89
"2018-08-15 03:00:00",783,0.34,119.1,19.57
"2018-08-15 04:00:00",784,0.4,118.6,14.61
"2018-08-15 05:00:00",785,0.187,110.6,8.96
"2018-08-15 06:00:00",786,0.111,117.9,13.06
"2018-08-15 07:00:00",787,0.269,125.7,11.2
"2018-08-15 08:00:00",788,0.191,127.7,12.67
"2018-08-15 09:00:00",789,0.336,170.4,40.86
"2018-08-15 10:00:00",790,0.644,230.5,42.48
"2018-08-15 11:00:00",791,1.036,251.6,37.44
"2018-08-15 12:00:00",792,0.933,250.8,46.58
"2018-08-15 13:00:00",793,0.998,238.3,53.5
"2018-08-15 14:00:00",794,1.208,254.2,42.78
"2018-08-15 15:00:00",795,1.107,262.5,42.75
"2018-08-15 16:00:00",796,1.499,267.4,33.15
"2018-08-15 17:00:00",797,0.869,277.9,41.6
"2018-08-15 18:00:00",798,0.871,256.7,29.71
"2018-08-15 19:00:00",799,0.504,250.2,15.13
"2018-08-15 20:00:00",800,0.006,6.727,10.22
"2018-08-15 21:00:00",801,0.45,106.3,13.26
"2018-08-15 22:00:00",802,0.601,104.4,9.45
"2018-08-15 23:00:00",803,0.63,107.6,12.64
"2018-08-16 00:00:00",804,0.594,103.2,12.08
"2018-08-16 01:00:00",805,0.331,95.4,0.047
"2018-08-16 02:00:00",806,0.437,111.1,10.91
"2018-08-16 03:00:00",807,0.41,113.4,7.173
"2018-08-16 04:00:00",808,0.106,78.78,11.2
"2018-08-16 05:00:00",809,0.007,83.5,6.413
"2018-08-16 06:00:00",810,0.2,110.9,24.57
"2018-08-16 07:00:00",811,0.556,104.4,11.78
"2018-08-16 08:00:00",812,0.36,118.7,12.88
"2018-08-16 09:00:00",813,0.338,151.2,19.1
"2018-08-16 10:00:00",814,0.461,149.2,54.86
"2018-08-16 11:00:00",815,0.522,149.4,52.87
"2018-08-16 12:00:00",816,0.763,188.2,74.22
"2018-08-16 13:00:00",817,0.694,222.3,64.93
"2018-08-16 14:00:00",818,0.953,256.4,61.98
"2018-08-16 15:00:00",819,1.263,263.9,48.33
"2018-08-16 16:00:00",820,0.848,257.3,67.71
"2018-08-16 17:00:00",821,1.905,273.5,38.41
"2018-08-16 18:00:00",822,0.733,129.6,21.93
"2018-08-16 19:00:00",823,0.592,122.7,37.41
"2018-08-16 20:00:00",824,0.752,135.1,23.3
"2018-08-16 21:00:00",825,0.611,146.7,12.57
"2018-08-16 22:00:00",826,0.064,159.8,18.77
"2018-08-16 23:00:00",827,0.865,138.1,11.3
"2018-08-17 00:00:00",828,0.72,148.2,17.51
"2018-08-17 01:00:00",829,0.951,146.1,65.45
"2018-08-17 02:00:00",830,1.084,140.5,15.87
"2018-08-17 03:00:00",831,0.913,131.8,23.65
"2018-08-17 04:00:00",832,0.632,131.4,31.84
"2018-08-17 05:00:00",833,0.718,124.2,25.65
"2018-08-17 06:00:00",834,0.654,124.6,43.54
"2018-08-17 07:00:00",835,1.097,132.9,33.67
"2018-08-17 08:00:00",836,0.603,137.7,60.45
"2018-08-17 09:00:00",837,0.347,159.3,49.16
"2018-08-17 10:00:00",838,0.796,233,54.35
"2018-08-17 11:00:00",839,1.225,271.2,52.97
"2018-08-17 12:00:00",840,1.263,259,52.53
"2018-08-17 13:00:00",841,1.36,253.3,44.96
"2018-08-17 14:00:00",842,1.533,259.4,50.12
"2018-08-17 15:00:00",843,1.665,258.3,44.21
"2018-08-17 16:00:00",844,1.613,260.9,46.93
"2018-08-17 17:00:00",845,1.087,260.7,52.31
"2018-08-17 18:00:00",846,1.146,258.9,51.99
"2018-08-17 19:00:00",847,0.956,266.2,48
"2018-08-17 20:00:00",848,0.708,279.7,35.09
"2018-08-17 21:00:00",849,0.211,276.8,23.8
"2018-08-17 22:00:00",850,0.65,357.3,56.46
"2018-08-17 23:00:00",851,0.827,329.1,79.6
"2018-08-18 00:00:00",852,0.257,129.3,8.12
"2018-08-18 01:00:00",853,0.052,122.6,26.1
"2018-08-18 02:00:00",854,0.426,287.8,27.55
"2018-08-18 03:00:00",855,0.49,269.1,42.81
"2018-08-18 04:00:00",856,0.425,257.8,50.73
